index,title,rating_emotion,emotion,genres,rating
54,Отель «Гранд Будапешт»,5.7,Волнительный,Драма,8.1
54,Отель «Гранд Будапешт»,5.7,Волнительный,Комедия,8.1
55,Господин Никто,6.7,Трогательный,Драма,7.8
55,Господин Никто,6.7,Трогательный,Мелодрама,7.8
55,Господин Никто,6.7,Трогательный,Фантастика,7.8
55,Господин Никто,6.7,Трогательный,Фэнтези,7.8
55,Господин Никто,6.5,Романтичный,Драма,7.8
55,Господин Никто,6.5,Романтичный,Мелодрама,7.8
55,Господин Никто,6.5,Романтичный,Фантастика,7.8
55,Господин Никто,6.5,Романтичный,Фэнтези,7.8
55,Господин Никто,6.0,Странный,Драма,7.8
55,Господин Никто,6.0,Странный,Мелодрама,7.8
55,Господин Никто,6.0,Странный,Фантастика,7.8
55,Господин Никто,6.0,Странный,Фэнтези,7.8
56,Прочь,7.1,Волнительный,Триллер,7.7
56,Прочь,7.1,Волнительный,Ужасы,7.7
56,Прочь,7.1,Волнительный,Детектив,7.7
56,Прочь,6.6,Атмосферный,Триллер,7.7
56,Прочь,6.6,Атмосферный,Ужасы,7.7
56,Прочь,6.6,Атмосферный,Детектив,7.7
56,Прочь,6.2,Страшный,Триллер,7.7
56,Прочь,6.2,Страшный,Ужасы,7.7
56,Прочь,6.2,Страшный,Детектив,7.7
57,Кокаин,7.0,Волнительный,Драма,7.6
57,Кокаин,7.0,Волнительный,Криминал,7.6
57,Кокаин,6.8,Атмосферный,Драма,7.6
57,Кокаин,6.8,Атмосферный,Криминал,7.6
57,Кокаин,5.8,Трогательный,Драма,7.6
57,Кокаин,5.8,Трогательный,Криминал,7.6
58,Страна садов,6.9,Трогательный,Драма,7.4
58,Страна садов,6.9,Трогательный,Комедия,7.4
58,Страна садов,6.9,Трогательный,Мелодрама,7.4
58,Страна садов,6.7,Добрый,Драма,7.4
58,Страна садов,6.7,Добрый,Комедия,7.4
58,Страна садов,6.7,Добрый,Мелодрама,7.4
58,Страна садов,6.6,Странный,Драма,7.4
58,Страна садов,6.6,Странный,Комедия,7.4
58,Страна садов,6.6,Странный,Мелодрама,7.4
59,Игры дьявола,7.3,Волнительный,Драма,7.3
59,Игры дьявола,7.3,Волнительный,Триллер,7.3
59,Игры дьявола,7.3,Волнительный,Криминал,7.3
59,Игры дьявола,6.3,Умный,Драма,7.3
59,Игры дьявола,6.3,Умный,Триллер,7.3
59,Игры дьявола,6.3,Умный,Криминал,7.3
59,Игры дьявола,6.2,Атмосферный,Драма,7.3
59,Игры дьявола,6.2,Атмосферный,Триллер,7.3
59,Игры дьявола,6.2,Атмосферный,Криминал,7.3
60,Т2: Трейнспоттинг,6.3,Атмосферный,Драма,7.2
60,Т2: Трейнспоттинг,6.3,Атмосферный,Криминал,7.2
60,Т2: Трейнспоттинг,6.2,Волнительный,Драма,7.2
60,Т2: Трейнспоттинг,6.2,Волнительный,Криминал,7.2
60,Т2: Трейнспоттинг,5.7,Вдохновляющий,Драма,7.2
60,Т2: Трейнспоттинг,5.7,Вдохновляющий,Криминал,7.2
61,"Тише... тише, милая Шарлотта",6.2,Трогательный,Драма,7.6
61,"Тише... тише, милая Шарлотта",6.2,Трогательный,Ужасы,7.6
61,"Тише... тише, милая Шарлотта",6.2,Трогательный,Детектив,7.6
61,"Тише... тише, милая Шарлотта",6.0,Волнительный,Драма,7.6
61,"Тише... тише, милая Шарлотта",6.0,Волнительный,Ужасы,7.6
61,"Тише... тише, милая Шарлотта",6.0,Волнительный,Детектив,7.6
61,"Тише... тише, милая Шарлотта",5.9,Атмосферный,Драма,7.6
61,"Тише... тише, милая Шарлотта",5.9,Атмосферный,Ужасы,7.6
61,"Тише... тише, милая Шарлотта",5.9,Атмосферный,Детектив,7.6
62,99 франков,6.9,Вдохновляющий,Драма,7.3
62,99 франков,6.9,Вдохновляющий,Комедия,7.3
62,99 франков,6.5,Волнительный,Драма,7.3
62,99 франков,6.5,Волнительный,Комедия,7.3
62,99 франков,5.9,Добрый,Драма,7.3
62,99 франков,5.9,Добрый,Комедия,7.3
63,Корпорация «Еда»,5.8,Странный,Документальный,7.8
63,Корпорация «Еда»,5.6,Вдохновляющий,Документальный,7.8
63,Корпорация «Еда»,5.4,Смешной,Документальный,7.8
64,Рэй,7.8,Вдохновляющий,Драма,7.7
64,Рэй,7.8,Вдохновляющий,Музыка,7.7
64,Рэй,5.7,Волнительный,Драма,7.7
64,Рэй,5.7,Волнительный,Музыка,7.7
64,Рэй,5.5,Добрый,Драма,7.7
64,Рэй,5.5,Добрый,Музыка,7.7
65,Фотоувеличение,6.3,Романтичный,Драма,7.6
65,Фотоувеличение,6.3,Романтичный,Триллер,7.6
65,Фотоувеличение,6.3,Романтичный,Детектив,7.6
65,Фотоувеличение,6.1,Вдохновляющий,Драма,7.6
65,Фотоувеличение,6.1,Вдохновляющий,Триллер,7.6
65,Фотоувеличение,6.1,Вдохновляющий,Детектив,7.6
65,Фотоувеличение,5.8,Атмосферный,Драма,7.6
65,Фотоувеличение,5.8,Атмосферный,Триллер,7.6
65,Фотоувеличение,5.8,Атмосферный,Детектив,7.6
66,Левиафан,7.0,Атмосферный,Драма,7.6
66,Левиафан,6.0,Грустный,Драма,7.6
66,Левиафан,6.0,Волнительный,Драма,7.6
67,Тони Эрдманн,5.9,Волнительный,Драма,7.4
67,Тони Эрдманн,5.9,Волнительный,Комедия,7.4
67,Тони Эрдманн,5.7,Вдохновляющий,Драма,7.4
67,Тони Эрдманн,5.7,Вдохновляющий,Комедия,7.4
67,Тони Эрдманн,5.5,Добрый,Драма,7.4
67,Тони Эрдманн,5.5,Добрый,Комедия,7.4
68,Хорошее время,6.5,Волнительный,Драма,7.4
68,Хорошее время,6.5,Волнительный,Триллер,7.4
68,Хорошее время,6.5,Волнительный,Криминал,7.4
68,Хорошее время,5.8,Трогательный,Драма,7.4
68,Хорошее время,5.8,Трогательный,Триллер,7.4
68,Хорошее время,5.8,Трогательный,Криминал,7.4
68,Хорошее время,5.2,Умный,Драма,7.4
68,Хорошее время,5.2,Умный,Триллер,7.4
68,Хорошее время,5.2,Умный,Криминал,7.4
69,Выживут только любовники,7.1,Романтичный,Драма,7.3
69,Выживут только любовники,7.1,Романтичный,Мелодрама,7.3
69,Выживут только любовники,5.7,Волнительный,Драма,7.3
69,Выживут только любовники,5.7,Волнительный,Мелодрама,7.3
69,Выживут только любовники,5.3,Атмосферный,Драма,7.3
69,Выживут только любовники,5.3,Атмосферный,Мелодрама,7.3
70,Образование,7.2,Трогательный,Комедия,7.2
70,Образование,6.5,Добрый,Комедия,7.2
70,Образование,6.2,Вдохновляющий,Комедия,7.2
71,Она,7.8,Волнительный,Драма,7.1
71,Она,7.8,Волнительный,Триллер,7.1
71,Она,7.0,Трогательный,Драма,7.1
71,Она,7.0,Трогательный,Триллер,7.1
